file,line,import
src/main/java/net/shadowmage/ancientwarfare/automation/tile/warehouse2/TileWarehouseStockLinker.java,10,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/automation/tile/warehouse2/TileWarehouseStockViewer.java,3,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/automation/tile/warehouse2/TileWarehouseStockViewer.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/warehouse2/TileWarehouseStockViewer.java,6,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/automation/tile/warehouse2/TileWarehouseStorage.java,3,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/warehouse2/TileWarehouseStorage.java,4,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/automation/tile/warehouse2/TileWarehouseStorage.java,6,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/warehouse2/TileWarehouseStorage.java,8,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/automation/tile/warehouse2/WarehouseDebugger.java,3,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/warehouse2/WarehouseDebugger.java,6,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/automation/tile/warehouse2/WarehouseDebuggerData.java,3,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/warehouse2/WarehouseDebuggerData.java,6,net.minecraft.world.level.saveddata.SavedData
src/main/java/net/shadowmage/ancientwarfare/automation/tile/warehouse2/WarehouseInterfaceFilter.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/warehouse2/WarehouseStorageFilter.java,3,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/warehouse2/WarehouseStorageMap.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileAutoCrafting.java,3,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileAutoCrafting.java,4,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileAutoCrafting.java,5,net.minecraft.inventory.InventoryCrafting
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileAutoCrafting.java,6,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileAutoCrafting.java,9,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileOreProcessor.java,3,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileOreProcessor.java,4,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileOreProcessor.java,7,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileWorksiteBase.java,5,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileWorksiteBase.java,6,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileWorksiteBounded.java,3,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileWorksiteBounded.java,5,net.minecraft.world.phys.AABB
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileWorksiteBounded.java,7,net.minecraft.world.level.ChunkPos
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileWorksiteBoundedInventory.java,4,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileWorksiteBoundedInventory.java,5,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileWorksiteFarm.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileWorksiteFarm.java,4,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileWorksiteFarm.java,5,net.minecraft.world.entity.item.ItemEntity
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileWorksiteFarm.java,6,net.minecraft.world.item.Items
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileWorksiteFarm.java,7,net.minecraft.item.EnumDyeColor
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileWorksiteFarm.java,8,net.minecraft.item.ItemDye
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileWorksiteFarm.java,9,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/TileWorksiteFarm.java,12,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteAnimalFarm.java,3,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteAnimalFarm.java,4,net.minecraft.world.entity.Entity
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteAnimalFarm.java,5,net.minecraft.world.entity.item.ItemEntity
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteAnimalFarm.java,6,net.minecraft.world.entity.animal.Animal
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteAnimalFarm.java,7,net.minecraft.entity.passive.EntityChicken
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteAnimalFarm.java,8,net.minecraft.entity.passive.EntityCow
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteAnimalFarm.java,9,net.minecraft.entity.passive.EntityPig
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteAnimalFarm.java,10,net.minecraft.entity.passive.EntitySheep
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteAnimalFarm.java,11,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteAnimalFarm.java,12,net.minecraft.world.item.Items
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteAnimalFarm.java,13,net.minecraft.world.item.Item
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteAnimalFarm.java,14,net.minecraft.item.ItemShears
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteAnimalFarm.java,15,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteAnimalFarm.java,18,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteAnimalFarm.java,20,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteFishFarm.java,3,net.minecraft.block.material.Material
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteFishFarm.java,4,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteFishFarm.java,5,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteFishFarm.java,6,net.minecraft.world.item.Items
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteFishFarm.java,7,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteFishFarm.java,9,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteFishFarm.java,12,net.minecraft.world.storage.loot.LootContext
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteFishFarm.java,13,net.minecraft.world.storage.loot.LootTableList
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteQuarry.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteQuarry.java,4,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteQuarry.java,5,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteQuarry.java,6,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteQuarry.java,8,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/WorkSiteQuarry.java,11,net.minecraft.world.level.ChunkPos
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropBreakOnly.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropBreakOnly.java,4,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropBreakOnly.java,5,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropBreakOnly.java,8,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropDefault.java,3,net.minecraft.block.IGrowable
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropDefault.java,4,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropDefault.java,5,net.minecraft.world.item.BlockItem
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropDefault.java,6,net.minecraft.item.ItemBlockSpecial
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropDefault.java,7,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropDefault.java,11,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropGourd.java,3,net.minecraft.block.material.Material
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropGourd.java,4,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropKeepBottom.java,3,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropKeepBottom.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropKeepBottom.java,7,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropMatureDefined.java,3,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropMatureDefined.java,5,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropStem.java,3,net.minecraft.block.BlockStem
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropStem.java,4,net.minecraft.block.material.Material
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropStem.java,5,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropStem.java,7,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropTall.java,3,net.minecraft.block.IGrowable
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropTall.java,4,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropTall.java,5,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/CropTall.java,8,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/ICrop.java,3,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/ICrop.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/ICrop.java,6,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/WorkSiteCropFarm.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/WorkSiteCropFarm.java,4,net.minecraft.block.BlockCrops
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/WorkSiteCropFarm.java,5,net.minecraft.block.BlockStem
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/WorkSiteCropFarm.java,6,net.minecraft.block.IGrowable
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/WorkSiteCropFarm.java,7,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/WorkSiteCropFarm.java,8,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/WorkSiteCropFarm.java,9,net.minecraft.world.level.block.Blocks
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/WorkSiteCropFarm.java,11,net.minecraft.item.ItemDye
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/WorkSiteCropFarm.java,12,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/cropfarm/WorkSiteCropFarm.java,14,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitBreakOnly.java,3,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitBreakOnly.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitBreakOnly.java,7,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitCocoa.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitCocoa.java,4,net.minecraft.block.BlockCocoa
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitCocoa.java,5,net.minecraft.block.BlockOldLog
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitCocoa.java,6,net.minecraft.block.BlockPlanks
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitCocoa.java,7,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitCocoa.java,8,net.minecraft.world.level.block.Blocks
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitCocoa.java,9,net.minecraft.world.item.Items
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitCocoa.java,10,net.minecraft.item.EnumDyeColor
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitCocoa.java,11,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitCocoa.java,15,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitPicked.java,3,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitPicked.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitPicked.java,7,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitPickedDrop.java,3,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitPickedDrop.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitPickedDrop.java,7,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitPickedRemoveOne.java,3,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/FruitPickedRemoveOne.java,6,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/IFruit.java,3,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/IFruit.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/IFruit.java,6,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/WorkSiteFruitFarm.java,3,net.minecraft.block.IGrowable
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/WorkSiteFruitFarm.java,4,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/WorkSiteFruitFarm.java,5,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/WorkSiteFruitFarm.java,6,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/WorkSiteFruitFarm.java,7,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/fruitfarm/WorkSiteFruitFarm.java,9,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/ChorusFlowerDrop.java,3,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/ChorusFlowerDrop.java,4,net.minecraft.world.level.block.Blocks
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/ChorusFlowerDrop.java,5,net.minecraft.world.item.Item
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/ChorusFlowerDrop.java,6,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/ChorusFlowerDrop.java,9,net.minecraft.world.level.BlockGetter
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/ChorusScanner.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/ChorusScanner.java,4,net.minecraft.block.BlockChorusFlower
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/ChorusScanner.java,5,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/ChorusScanner.java,6,net.minecraft.world.level.block.Blocks
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/ChorusScanner.java,9,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/DefaultTreeScanner.java,4,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/DefaultTreeScanner.java,7,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/IBlockExtraDrop.java,3,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/IBlockExtraDrop.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/IBlockExtraDrop.java,7,net.minecraft.world.level.BlockGetter
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/ISapling.java,3,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/ITreeScanner.java,3,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/ITreeScanner.java,5,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/Sapling.java,3,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/WorkSiteTreeFarm.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/WorkSiteTreeFarm.java,4,net.minecraft.block.IGrowable
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/WorkSiteTreeFarm.java,5,net.minecraft.block.material.Material
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/WorkSiteTreeFarm.java,6,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/WorkSiteTreeFarm.java,7,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/WorkSiteTreeFarm.java,8,net.minecraft.world.item.Items
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/WorkSiteTreeFarm.java,9,net.minecraft.item.ItemShears
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/WorkSiteTreeFarm.java,10,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/WorkSiteTreeFarm.java,15,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/automation/tile/worksite/treefarm/WorkSiteTreeFarm.java,19,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/core/AWCoreTab.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/core/AncientWarfareCore.java,14,net.minecraftforge.fml.common.event.FMLInitializationEvent
src/main/java/net/shadowmage/ancientwarfare/core/AncientWarfareCore.java,15,net.minecraftforge.fml.common.event.FMLPostInitializationEvent
src/main/java/net/shadowmage/ancientwarfare/core/AncientWarfareCore.java,16,net.minecraftforge.fml.common.event.FMLPreInitializationEvent
src/main/java/net/shadowmage/ancientwarfare/core/AncientWarfareCore.java,17,net.minecraftforge.fml.common.event.FMLServerStartingEvent
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockBase.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockBase.java,4,net.minecraft.block.material.Material
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockBase.java,5,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockBase.java,8,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockBaseCore.java,3,net.minecraft.block.material.Material
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockBaseCore.java,4,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockEngineeringStation.java,3,net.minecraft.block.material.Material
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockEngineeringStation.java,4,net.minecraft.block.state.BlockStateContainer
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockEngineeringStation.java,5,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockEngineeringStation.java,6,net.minecraft.world.entity.LivingEntity
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockEngineeringStation.java,7,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockEngineeringStation.java,8,net.minecraft.world.level.block.entity.BlockEntity
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockEngineeringStation.java,10,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockEngineeringStation.java,12,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockResearchStation.java,3,net.minecraft.block.material.Material
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockResearchStation.java,4,net.minecraft.world.level.block.state.properties.BooleanProperty
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockResearchStation.java,5,net.minecraft.block.state.BlockStateContainer
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockResearchStation.java,6,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockResearchStation.java,7,net.minecraft.world.entity.LivingEntity
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockResearchStation.java,8,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockResearchStation.java,9,net.minecraft.world.level.block.entity.BlockEntity
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockResearchStation.java,11,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockResearchStation.java,13,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/core/block/BlockRotationHandler.java,3,net.minecraft.world.entity.LivingEntity
src/main/java/net/shadowmage/ancientwarfare/core/command/CommandResearch.java,3,net.minecraft.command.CommandBase
src/main/java/net/shadowmage/ancientwarfare/core/command/CommandResearch.java,4,net.minecraft.command.CommandException
src/main/java/net/shadowmage/ancientwarfare/core/command/CommandResearch.java,5,net.minecraft.command.ICommandSender
src/main/java/net/shadowmage/ancientwarfare/core/command/CommandResearch.java,6,net.minecraft.command.WrongUsageException
src/main/java/net/shadowmage/ancientwarfare/core/command/CommandUtils.java,4,net.minecraft.command.CommandException
src/main/java/net/shadowmage/ancientwarfare/core/command/CommandUtils.java,5,net.minecraft.command.ICommandSender
src/main/java/net/shadowmage/ancientwarfare/core/command/CommandUtils.java,6,net.minecraft.command.WrongUsageException
src/main/java/net/shadowmage/ancientwarfare/core/command/CommandUtils.java,7,net.minecraft.world.entity.Entity
src/main/java/net/shadowmage/ancientwarfare/core/command/CommandUtils.java,8,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/core/command/CommandUtils.java,13,net.minecraft.world.level.ChunkPos
src/main/java/net/shadowmage/ancientwarfare/core/command/CommandUtils.java,14,net.minecraft.util.text.TextComponentString
src/main/java/net/shadowmage/ancientwarfare/core/command/CommandUtils.java,15,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/core/command/CommandUtils.java,16,net.minecraft.world.level.biome.Biome
src/main/java/net/shadowmage/ancientwarfare/core/command/CommandUtils.java,17,net.minecraft.world.storage.loot.LootTableList
src/main/java/net/shadowmage/ancientwarfare/core/command/ISubCommand.java,3,net.minecraft.command.CommandException
src/main/java/net/shadowmage/ancientwarfare/core/command/ISubCommand.java,4,net.minecraft.command.ICommandSender
src/main/java/net/shadowmage/ancientwarfare/core/command/ParentCommand.java,3,net.minecraft.command.CommandException
src/main/java/net/shadowmage/ancientwarfare/core/command/ParentCommand.java,4,net.minecraft.command.ICommandSender
src/main/java/net/shadowmage/ancientwarfare/core/command/ParentCommand.java,5,net.minecraft.command.WrongUsageException
src/main/java/net/shadowmage/ancientwarfare/core/command/RootCommand.java,3,net.minecraft.command.CommandBase
src/main/java/net/shadowmage/ancientwarfare/core/command/RootCommand.java,4,net.minecraft.command.CommandException
src/main/java/net/shadowmage/ancientwarfare/core/command/RootCommand.java,5,net.minecraft.command.ICommandSender
src/main/java/net/shadowmage/ancientwarfare/core/command/SimpleSubCommand.java,3,net.minecraft.command.CommandException
src/main/java/net/shadowmage/ancientwarfare/core/command/SimpleSubCommand.java,4,net.minecraft.command.ICommandSender
